Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
11420136	-64	126	-26
11420464	-65	124	-40
11420792	-68	128	-28
11421120	-81	163	-29
11421448	-69	141	-29
11421776	-80	128	-35
11422104	-68	144	-24
11422432	-54	139	-26
11422760	-46	130	-42
11423088	-61	138	-38
11423416	-74	162	-23
11423744	-85	143	-27
11424072	-76	149	-19
11424400	-71	137	-26
11424728	-58	144	-23
11425056	-52	143	-22
11425384	-48	136	-18
11425712	-85	133	-4
11426040	-72	148	-3
11426368	-58	143	-3
11426696	-62	164	-4
11427024	-49	148	-2
11427352	-20	89	-3
11427680	-24	133	-7
11428008	-7	169	-4
11428336	-12	97	0
11428664	0	139	-6
11428992	8	140	1
11429320	2	122	-8
11429648	-5	130	-19
11429976	-30	125	-14
11430304	-38	130	-16
11430632	-32	141	-13
11430960	-41	133	-24
11431288	-44	142	-22
11431616	-42	133	-21
11431944	-48	140	-18
11432272	-22	151	-17
11432600	-28	114	-21
11432928	-26	147	-22
11433256	-2	147	-26
11433584	-22	118	-25
11433912	-29	138	-24
11434240	-53	139	-21
11434568	-60	123	-10
11434896	-56	134	-14
11435224	-54	110	-25
11435552	-39	97	-30
11435880	-35	124	-25
11436208	-58	103	-21
11436536	-56	137	-28
11436864	-25	124	-26
11437192	-45	121	-33
11437520	-29	138	-31
11437848	-27	136	-23
11438176	-15	137	-24
11438504	-43	117	-13
11438832	-59	132	-15
11439160	-1167	406	-77
11439488	-357	6229	143
11439816	-415	1148	-110
11440144	-123	159	-105
11440472	-275	2771	-76
11440800	-163	2978	-63
11441128	-545	2093	-69
11441456	-188	2332	-78
11441784	-440	2021	-27
11442112	-94	1435	-35
11442440	-97	840	-39
11442768	-279	659	1
11443096	-245	543	-12
11443424	-177	426	11
11443752	-131	136	18
11444080	-173	208	7
11444408	-235	308	17
11444736	-268	55	4
11445064	-357	-240	38
11445392	-220	-521	32
11445720	12	-623	60
11446048	255	-1251	65
11446376	576	-2024	73
11446704	818	-2532	-3
11447032	1015	-2935	-27
11447360	808	-3645	-212
11447688	512	-2804	-135
11448016	-1001	-1671	166
11448344	18	-287	-61
11448672	-182	465	-49
11449000	-131	577	-68
11449328	17	-327	-8
11449656	-94	-147	-37
11449984	-135	321	-4
11450312	-25	95	17
11450640	-112	-40	-14
11450968	-28	110	-19
11451296	-87	106	-5
11451624	-42	106	-8
11451952	-54	80	-6
11452280	-32	95	1
11452608	-36	125	-6
11452936	-26	96	2
11453264	-20	77	-11
11453592	-30	114	-4
11453920	4	140	-5
11454248	-8	101	0
11454576	-6	105	0
11454904	-2	123	-9
11455232	-12	101	-9
11455560	-39	119	-4
11455888	-30	119	-5
11456216	-34	103	9
11456544	-64	131	-3
11456872	-34	118	0
11457200	-28	94	0
11457528	-71	128	-3
11457856	-83	131	6
11458184	-71	84	-16
11458512	-70	133	-7
11458840	-51	149	-6
11459168	-36	92	-12
11459496	-39	94	-13
11459824	-40	140	-13
11460152	-32	102	-14
11460480	-25	92	-18
11460808	3	120	-7
11461136	-10	105	-3
11461464	-20	108	-6
11461792	-25	115	-9
11462120	-40	103	-8
11462448	-67	143	8
11462776	-69	138	-3
11463104	-102	112	-7
11463432	-101	134	-3
11463760	-84	133	5
11464088	-101	137	-4
11464416	-79	148	-8
11464744	-111	119	-19
11465072	-128	144	-1
11465400	-142	155	-8
11465728	-190	150	-8
11466056	-193	153	5
11466384	-191	155	-6
11466712	-184	177	13
11467040	-178	158	3
11467368	-176	138	-3
11467696	-204	139	5
11468024	-224	186	11
11468352	-191	150	7
11468680	-169	143	6
11469008	-112	203	5
11469336	-91	157	6
11469664	-28	123	4
11469992	-3	138	8
11470320	79	142	2
11470648	98	101	-1
11470976	133	105	-6
11471304	127	106	9
11471632	85	124	-4
11471960	54	124	-7
11472288	24	139	-5
11472616	26	153	-1
11472944	49	106	-9
11473272	36	134	5
11473600	49	150	5
11473928	93	98	8
11474256	127	86	9
11474584	163	99	-1
11474912	165	85	3
11475240	131	86	0
11475568	119	88	5
11475896	79	74	-2
11476224	90	88	0
11476552	84	87	-13
11476880	91	79	-12
11477208	60	81	-22
11477536	80	79	-21
11477864	43	98	-9
11478192	25	103	-21
11478520	17	68	-23
11478848	-17	72	-9
11479176	-17	111	-12
11479504	-31	98	-24
11479832	-20	96	-21
11480160	-32	113	-17
11480488	-45	116	-19
11480816	-70	90	-16
11481144	-91	98	-4
11481472	-96	123	-9
11481800	-99	108	-17
11482128	-83	66	-23
11482456	-103	110	-22
11482784	-113	100	-19
11483112	-110	85	-11
11483440	-107	94	-17
11483768	-107	104	-24
11484096	-106	119	-32
11484424	-106	104	-20
11484752	-106	58	-14
11485080	-88	102	-16
11485408	-60	128	-17
11485736	-59	65	-43
11486064	-49	62	-30
11486392	-39	101	-35
11486720	-71	103	-19
11487048	-80	84	-24
11487376	-81	104	-29
11487704	-88	105	-25
11488032	-89	95	-19
11488360	-77	71	-16
11488688	-73	99	-21
11489016	-91	70	-23
11489344	-128	91	-17
11489672	-109	125	-13
11490000	-137	115	-4
11490328	-164	123	-18
11490656	-146	158	-11
11490984	-110	130	-9
11491312	-98	106	-15
11491640	-70	130	-16
11491968	-69	126	-10
11492296	-59	120	-9
11492624	-24	110	-15
11492952	-35	103	-25
11493280	-50	126	-19
11493608	-46	107	-31
11493936	-35	97	-18
11494264	-39	120	-25
11494592	-35	97	-33
11494920	-22	90	-21
11495248	-32	115	-30
11495576	-8	97	-28
11495904	-25	112	-33
11496232	-31	128	-25
11496560	-44	102	-18
11496888	-71	105	-21
11497216	-82	117	-22
11497544	-85	70	-26
11497872	-88	81	-23
11498200	-99	94	-19
11498528	-100	91	-28
11498856	-110	97	-12
11499184	-116	92	-28
11499512	-100	109	-14
11499840	-123	93	-21
11500168	-107	103	-8
11500496	-142	124	2
11500824	-114	112	-9
11501152	-83	116	-13
11501480	-65	102	-9
11501808	-29	101	-9
11502136	-45	79	0
11502464	-75	115	-1
11502792	-84	132	7
11503120	-121	114	28
11503448	-81	109	14
11503776	-97	150	20
11504104	-72	143	14
11504432	-51	85	16
11504760	-33	139	9
11505088	-44	165	5
11505416	-53	102	13
11505744	-40	132	11
11506072	-51	182	21
11506400	-71	174	25
11506728	-57	140	24
11507056	-54	145	17
11507384	-63	133	14
11507712	-82	130	14
11508040	-70	128	17
11508368	-84	131	15
11508696	-123	132	9
11509024	-118	116	14
11509352	-114	135	1
11509680	-88	143	11
11510008	-75	105	14
11510336	-48	110	6
11510664	-29	102	10
11510992	-13	111	14
11511320	1	112	0
11511648	-19	96	1
11511976	-27	110	7
11512304	-21	68	9
11512632	-13	90	2
11512960	-31	128	11
11513288	-30	113	10
11513616	-69	141	14
11513944	-58	120	18
11514272	-59	87	15
11514600	-79	148	23
11514928	-40	144	26
11515256	-48	124	22
11515584	-59	164	35
11515912	-21	151	33
11516240	-20	122	33
11516568	-22	116	28
11516896	-17	144	37
11517224	-33	113	32
11517552	-17	103	24
11517880	-46	152	25
11518208	-50	125	45
11518536	-37	113	33
11518864	-72	140	25
11519192	-62	105	32
11519520	-47	109	32
11519848	-56	131	35
11520176	-82	136	36
11520504	-83	134	45
11520832	-63	115	31
11521160	-63	90	27
11521488	-60	112	35
11521816	-79	103	26
11522144	-84	118	26
11522472	-70	78	21
11522800	-70	101	27
11523128	-55	112	9
11523456	-56	111	16
11523784	-33	100	19
11524112	-46	80	19
11524440	-68	114	15
11524768	-75	130	12
11525096	-81	107	2
11525424	-68	94	7
11525752	-65	110	-3
11526080	-79	134	2
11526408	-88	108	-9
11526736	-86	117	1
11527064	-83	120	-5
11527392	-65	129	-5
11527720	-63	122	-6
11528048	-97	140	-25
11528376	-87	120	-27
11528704	-102	111	-19
11529032	-93	159	-12
11529360	-99	146	-14
11529688	-78	132	-20
11530016	-69	153	-8
11530344	-60	159	-3
11530672	-60	142	1
11531000	-69	150	-32
11531328	-110	168	-6
11531656	-90	158	10
11531984	-91	170	16
