Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
5715993	-63	110	-78
5716321	-7	118	-76
5716649	6	133	-79
5716977	33	128	-84
5717305	10	124	-81
5717633	22	124	-74
5717961	18	135	-79
5718289	33	114	-93
5718617	25	129	-98
5718945	41	122	-95
5719273	44	136	-104
5719601	24	135	-103
5719929	-18	118	-111
5720257	-54	121	-102
5720585	-129	126	-84
5720913	-149	117	-88
5721241	-165	110	-85
5721569	-154	120	-88
5721897	-141	128	-99
5722225	-133	130	-96
5722553	-148	115	-93
5722881	-189	120	-75
5723209	-210	109	-80
5723537	-244	123	-88
5723865	-240	105	-71
5724193	-236	123	-72
5724521	-232	113	-61
5724849	-188	125	-74
5725177	-169	134	-76
5725505	-172	125	-86
5725833	-134	122	-68
5726161	-135	121	-88
5726489	-149	120	-79
5726817	-169	126	-79
5727145	-187	115	-78
5727473	-203	135	-72
5727801	-231	117	-71
5728129	-350	80	-113
5728457	-251	106	-78
5728785	-239	94	-81
5729113	-196	104	-90
5729441	-157	112	-83
5729769	-182	112	-79
5730097	-188	104	-87
5730425	-196	116	-83
5730753	-179	117	-88
5731081	-160	117	-92
5731409	-136	126	-89
5731737	-132	117	-89
5732065	-128	128	-84
5732393	-96	112	-86
5732721	-69	140	-88
5733049	-50	121	-84
5733377	-25	117	-78
5733705	-33	107	-73
5734033	-48	93	-58
5734361	-74	94	-69
5734689	-120	95	-58
5735017	-120	101	-48
5735345	-142	89	-45
5735673	-167	76	-46
5736001	-190	84	-27
5736329	-201	79	-28
5736657	-245	87	-27
5736985	-264	87	-7
5737313	-299	91	0
5737641	-313	94	8
5737969	-313	94	8
5738297	-265	93	24
5738625	-357	113	18
5738953	-357	89	-9
5739281	-337	88	-7
5739609	-301	99	-6
5739937	-269	107	-18
5740265	-291	91	-21
5740593	-263	102	-34
5740921	-258	108	-37
5741249	-240	113	-48
5741577	-233	111	-49
5741905	-209	110	-39
5742233	-194	114	-54
5742561	-175	129	-58
5742889	-157	125	-60
5743217	-157	115	-74
5743545	-127	127	-60
5743873	-142	143	-71
5744201	-159	144	-62
5744529	-186	131	-68
5744857	-198	123	-63
5745185	-208	118	-57
5745513	-181	139	-52
5745841	-130	143	-49
5746169	-100	139	-61
5746497	-73	145	-46
5746825	-71	134	-47
5747153	-102	148	-67
5747481	-76	143	-62
5747809	-61	144	-52
5748137	-58	143	-58
5748465	-58	144	-59
5748793	-34	142	-67
5749121	-5	151	-69
5749449	-6	134	-57
5749777	-5	143	-53
5750105	-34	149	-49
5750433	-45	145	-61
5750761	71	149	-58
5751089	90	159	-68
5751417	130	168	-79
5751745	153	178	-70
5752073	136	165	-59
5752401	124	166	-61
5752729	103	156	-62
5753057	90	145	-59
5753385	94	150	-63
5753713	61	156	-51
5754041	71	151	-59
5754369	130	155	-69
5754697	155	177	-67
5755025	158	179	-59
5755353	93	158	-45
5755681	24	159	-39
5756009	-56	143	-22
5756337	-74	139	-31
5756665	-63	155	-36
5756993	-11	151	-41
5757321	-5	166	-44
