Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
12537611	-6	3073	-483
12537939	-3268	3096	11
12538267	-2828	1452	513
12538595	-1339	-1772	102
12538923	-1427	-2581	775
12539251	-2266	-1527	1225
12539579	-3295	-1198	621
12539907	-3596	-922	179
12540235	-3261	556	-130
12540563	-2889	1408	-131
12540891	-2130	1350	-227
12541219	-1063	934	-254
12541547	-508	841	-455
12541875	-136	1014	-415
12542203	-299	1172	-337
12542531	-649	1112	-517
12542859	-1203	966	-636
12543187	-1595	731	-599
12543515	-2056	571	-480
12543843	-2453	261	-273
12544171	-2584	83	-109
12544499	-2445	222	-57
12544827	-2086	398	28
12545155	-1624	415	116
12545483	-1105	500	199
12545811	-694	481	280
12546139	-301	403	332
12546467	7	472	314
12546795	46	457	312
12547123	108	364	300
12547451	188	368	287
12547779	399	348	284
12548107	589	408	221
12548435	769	428	208
12548763	864	428	198
12549091	943	384	172
12549419	913	399	178
12549747	806	359	171
12550075	665	270	200
12550403	553	196	198
12550731	564	181	224
12551059	532	122	197
12551387	502	78	181
12551715	469	48	169
12552043	428	6	187
12552371	331	-52	181
12552699	354	-64	189
12553027	362	-132	164
12553355	383	-175	103
12553683	433	-155	35
12554011	492	-131	-4
12554339	495	-98	-11
12554667	404	-70	-8
12554995	353	-34	-26
12555323	221	-51	-8
12555651	79	-78	-21
12555979	-20	-57	-66
12556307	164	9	-117
12556635	309	199	-207
12556963	329	115	-301
12557291	417	57	-370
12557619	436	121	-355
12557947	344	48	-304
12558275	232	29	-289
12558603	26	24	-270
12558931	-40	17	-289
12559259	-10	91	-299
12559587	79	90	-297
12559915	34	37	-315
12560243	93	-80	-285
12560571	80	15	-246
12560899	87	15	-281
12561227	23	-63	-287
12561555	-43	-149	-280
12561883	-102	-153	-281
12562211	-70	-103	-289
12562539	-137	-80	-232
12562867	-66	-41	-289
12563195	130	-17	-351
12563523	452	-105	-383
12563851	663	-33	-388
12564179	1072	-171	-275
12564507	1272	-113	-219
12564835	1558	1	-149
12565163	1803	54	-150
12565491	1963	63	-193
12565819	2305	39	-199
12566147	2618	-55	-197
12566475	2923	-26	-204
12566803	3419	13	-317
12567131	3905	81	-562
12567459	4604	274	-787
12567787	5583	223	-851
12568115	6432	472	-920
12568443	7294	1003	-1205
12568771	8321	1747	-1494
12569099	9321	2307	-1718
12569427	10356	2784	-1948
12569755	11462	3351	-2319
12570083	12323	3730	-2536
12570411	12905	3789	-2642
12570739	13220	3789	-2765
12571067	13469	3598	-2714
12571395	14273	3986	-2578
12571723	15156	4990	-2153
12572051	16604	5327	-1628
12572379	18346	5193	-1049
12572707	20122	5282	-383
12573035	21487	5770	42
12573363	21551	6096	543
12573691	20170	5136	1259
12574019	17813	3212	1783
12574347	15887	2298	1990
12574675	14014	2302	1943
12575003	11822	2388	1723
12575331	10295	2626	1332
12575659	9440	2885	662
12575987	8628	2779	-49
12576315	8119	2578	-741
12576643	7408	1858	-1286
12576971	6103	423	-1754
12577299	5500	-542	-1980
12577627	3901	407	-2682
12577955	1796	2745	-4313
12578283	-2991	774	-5066
12578611	-6797	184	-5535
12578939	-8874	3791	-6077
12579267	-8929	9582	-6228
12579595	-8180	10224	-2692
12579923	-5769	-1714	-852
12580251	-402	-8096	-3169
12580579	2083	-527	-5111
12580907	1943	983	-4466
12581235	3742	-2216	-2063
12581563	5173	142	-398
12581891	3779	5246	-871
12582219	1847	8225	-1116
12582547	964	7942	-996
12582875	839	5116	-942
12583203	931	2154	-1185
12583531	425	-467	-543
12583859	-735	-1678	20
12584187	-1440	-1866	518
12584515	-2207	-973	842
12584843	-2129	-55	1115
12585171	-2234	127	735
12585499	-1966	36	523
12585827	-1442	-742	377
12586155	-1093	-624	261
12586483	-994	-529	141
12586811	-1245	-727	78
12587139	-1435	-818	172
12587467	-1436	-617	227
12587795	-1532	-381	251
12588123	-1395	-139	176
12588451	-1392	44	4
12588779	-1365	178	-236
12589107	-1068	297	-361
12589435	-791	370	-511
12589763	-567	640	-653
12590091	-156	792	-941
12590419	482	1055	-1054
12590747	601	1239	-1428
12591075	746	1619	-1853
12591403	1083	1833	-2073
12591731	1334	1424	-2065
12592059	1419	1708	-2008
12592387	799	2020	-2128
12592715	731	2259	-2415
12593043	774	2405	-2486
12593371	892	2703	-2627
12593699	1142	2930	-2847
12594027	1402	3083	-2998
12594355	1883	3491	-3319
12594683	2643	3625	-3572
12595011	3131	3627	-3662
12595339	3512	3561	-3700
12595667	3581	3518	-3704
12595995	3305	3450	-3788
12596323	2685	3181	-3871
12596651	2027	3024	-4036
12596979	351	2770	-4130
12597307	-1500	2063	-3924
12597635	-3301	1658	-3713
12597963	-5013	1254	-3313
12598291	-6044	627	-2971
12598619	-6596	446	-2733
12598947	-7191	978	-2992
12599275	-6482	1618	-2877
12599603	-6238	2103	-2363
12599931	-5216	2652	-2146
12600259	-4138	3167	-2231
12600587	-3081	2927	-2070
12600915	-2219	2679	-2031
12601243	-1295	2333	-2134
12601571	-1445	2223	-1721
12601899	-1863	2064	-1083
12602227	-2434	1830	-1017
12602555	-2539	1419	-747
12602883	-2172	1734	-722
12603211	-1356	2340	-752
12603539	-732	2440	-848
12603867	-135	2183	-856
12604195	117	2005	-815
12604523	142	1918	-631
12604851	116	1879	-548
12605179	98	1738	-494
12605507	195	1564	-383
12605835	574	1542	-306
12606163	966	1664	-319
12606491	1401	1923	-455
12606819	1825	2151	-680
12607147	2065	2420	-696
12607475	2559	2113	-1025
12607803	4136	2945	-1768
12608131	3784	4103	-1183
12608459	4605	3279	-1797
12608787	2677	3596	-1014
12609115	2453	1838	-1778
12609443	2817	1408	-1810
12609771	2691	1464	-2063
12610099	2407	921	-2296
12610427	2130	378	-2702
12610755	2160	-194	-3129
12611083	2325	-582	-3527
12611411	2880	-135	-4015
12611739	3494	696	-4336
12612067	3777	1009	-4505
12612395	3924	1296	-4712
12612723	3866	1588	-4694
12613051	3720	1531	-4632
12613379	3479	1531	-4664
12613707	3714	1862	-4980
12614035	3689	2926	-5268
12614363	3454	3439	-5331
12614691	3604	3235	-5500
12615019	3419	3698	-5785
12615347	2213	4102	-6029
12615675	1112	3518	-6092
12616003	-543	3260	-6023
12616331	-2522	2399	-5335
12616659	-4939	-316	-4200
12616987	-7287	-4135	-2918
12617315	-8171	-6487	-2104
12617643	-7242	-5865	-1438
12617971	-5124	-3834	-1015
12618299	-2688	-1666	-678
12618627	-559	-52	-855
12618955	850	1035	-1077
12619283	1534	1484	-683
12619611	1946	788	-343
12619939	2651	-367	-15
12620267	3793	-400	50
12620595	5168	250	-99
12620923	6455	1273	-603
12621251	7669	2195	-903
12621579	7990	2768	-478
12621907	7893	3223	-659
12622235	7207	3033	-918
12622563	5663	1948	-708
12622891	3424	46	-356
12623219	1390	-1860	-149
12623547	70	-2380	-133
12623875	-387	-1561	-123
12624203	-327	-485	-205
12624531	-78	-128	-380
12624859	318	-127	-583
12625187	654	-85	-658
12625515	732	-18	-682
12625843	547	2	-755
12626171	405	-135	-969
12626499	-251	-165	-980
12626827	-1031	-360	-919
12627155	-1509	-771	-824
12627483	-1803	-675	-784
12627811	-2092	-97	-815
12628139	-2176	213	-898
12628467	-2067	250	-982
12628795	-2090	340	-972
12629123	-2168	289	-990
12629451	-2318	56	-936
12629779	-2780	-138	-879
12630107	-3118	-448	-769
12630435	-3385	-429	-656
12630763	-3658	-74	-617
12631091	-3899	-12	-583
12631419	-4094	-429	-466
12631747	-4192	-638	-452
12632075	-4097	-358	-525
12632403	-4211	-431	-623
12632731	-4636	-1076	-520
12633059	-5079	-1723	-350
12633387	-5491	-2121	-112
12633715	-5695	-2389	21
12634043	-5687	-2268	146
12634371	-5819	-2289	336
12634699	-5787	-2686	534
12635027	-5508	-2667	675
12635355	-5276	-2296	893
12635683	-5165	-2526	1102
12636011	-4990	-3047	1411
12636339	-4781	-3826	1971
12636667	-4186	-4273	2478
12636995	-3656	-3762	2952
12637323	-2926	-3046	3184
12637651	-2105	-3091	3396
12637979	-1315	-3718	3742
12638307	-738	-4462	4149
12638635	180	-4973	4683
12638963	784	-4445	5241
12639291	1528	-3873	5725
12639619	2767	-3194	6012
12639947	4452	-1211	6179
12640275	6251	1834	5828
12640603	7866	4272	5303
12640931	8676	5747	4868
12641259	7555	8041	4439
12641587	5742	14721	3024
12641915	4753	17669	3311
12642243	-443	1026	4520
12642571	-4618	-7497	1379
12642899	-8297	-11379	1221
12643227	-8277	-8829	1794
12643555	-6329	-6747	2709
12643883	-3696	-4013	3307
12644211	-1340	-1353	3542
12644539	-141	1015	2863
12644867	119	1962	2522
12645195	-277	564	2638
12645523	-996	-1220	2248
12645851	-2303	-3138	2342
12646179	-3773	-4793	2659
12646507	-4629	-4702	2748
12646835	-4957	-3593	2951
12647163	-4841	-2677	2861
12647491	-4517	-2076	2560
12647819	-4307	-1877	2119
12648147	-3743	-1946	1844
12648475	-3262	-1836	1517
12648803	-3070	-1449	942
12649131	-3258	-1247	612
12649459	-3201	-1245	408
12649787	-3095	-877	61
12650115	-2973	-391	-368
12650443	-2874	-345	-827
12650771	-2687	-505	-1424
12651099	-2772	-932	-2138
12651427	-3315	-1846	-2447
12651755	-4105	-2755	-2280
12652083	-4735	-3135	-2222
12652411	-4973	-3388	-1985
12652739	-5027	-3477	-1804
12653067	-5223	-3533	-1903
12653395	-5348	-3804	-2255
12653723	-5646	-4226	-2757
12654051	-6852	-5659	-2916
12654379	-8173	-7641	-3109
12654707	-8708	-8878	-3433
12655035	-9323	-9236	-3728
12655363	-10765	-9647	-3777
12655691	-12017	-11400	-3958
12656019	-12330	-13661	-3785
12656347	-13091	-13545	-3627
12656675	-13575	-13465	-3549
12657003	-13634	-14180	-3511
12657331	-13395	-14160	-3475
12657659	-12807	-13587	-3486
12657987	-11591	-13186	-3416
12658315	-10028	-12297	-3451
12658643	-8449	-11179	-3526
12658971	-6932	-9991	-3496
12659299	-5357	-8592	-3400
12659627	-3822	-7218	-3352
12659955	-2485	-5643	-3263
12660283	-1341	-3830	-3275
12660611	-298	-2717	-3070
12660939	223	-3361	-2903
12661267	265	-5270	-3140
12661595	-19	-6572	-3523
12661923	92	-6255	-3259
12662251	321	-5283	-2884
12662579	87	-4719	-2643
12662907	-553	-4045	-2561
12663235	-1424	-3460	-2536
12663563	-1935	-3435	-2366
12663891	-2872	-4061	-2367
12664219	-3926	-5315	-2580
12664547	-5143	-7103	-2584
12664875	-6483	-8610	-2699
12665203	-7740	-9675	-2678
12665531	-8969	-10542	-2590
