Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
299326	31	135	-28
299654	30	153	-22
299982	17	159	-23
300310	24	149	-20
300638	-12	148	-9
300966	-37	163	-27
301294	-65	174	-25
301622	-76	158	-31
301950	-62	150	-15
302278	-50	157	-10
302606	-59	149	-25
302934	-63	160	-24
303262	-66	164	-26
303590	-59	160	-20
303918	-45	144	-19
304246	-56	148	-18
304574	-43	144	-24
304902	-13	141	-31
305230	-9	139	-30
305558	-21	129	-33
305886	-39	137	-44
306214	-64	162	-42
306542	-74	168	-52
306870	-78	172	-57
307198	-99	174	-60
307526	-110	187	-51
307854	-112	179	-49
308182	-134	185	-55
308510	-126	186	-71
308838	-126	170	-71
309166	-111	164	-76
309494	-88	171	-79
309822	-87	166	-79
310150	-96	163	-85
310478	-125	179	-82
310806	-147	183	-91
311134	-166	186	-91
311462	-193	178	-88
311790	-187	188	-93
312118	-178	183	-96
312446	-165	182	-100
312774	-148	152	-99
313102	-131	156	-101
313430	-130	159	-93
313758	-116	150	-89
314086	-126	165	-90
314414	-131	161	-97
314742	-133	146	-89
315070	-108	185	-86
315398	-111	187	-82
315726	-81	180	-72
316054	-109	161	-79
316382	-156	142	-91
316710	-126	216	-82
317038	-130	244	-111
317366	-44	179	-81
317694	0	168	-52
318022	-37	186	-73
318350	-73	168	-73
318678	-74	182	-77
319006	-78	160	-90
319334	-47	190	-105
319662	-53	217	-109
319990	18	168	-92
320318	-1	154	-73
320646	-54	114	-64
320974	-86	158	-57
321302	-76	141	-94
321630	-43	169	-90
321958	19	207	-109
322286	-20	216	-120
322614	-35	104	-124
322942	-57	111	-128
323270	-81	97	-151
323598	-40	114	-161
323926	49	116	-172
324254	134	119	-187
324582	209	60	-159
324910	263	46	-134
325238	228	53	-114
325566	188	56	-109
325894	120	78	-107
326222	80	84	-95
326550	35	64	-94
326878	-71	131	-89
327206	-224	112	-94
327534	-363	105	-92
327862	-437	119	-76
328190	-363	73	-79
328518	-304	36	-90
328846	-160	2	-115
329174	-93	-32	-129
329502	-65	-32	-130
329830	-17	-70	-116
330158	-50	-58	-107
