Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
4180546	153	125	48
4180874	146	128	46
4181202	104	134	17
4181530	85	130	11
4181858	45	133	5
4182186	24	139	-6
4182514	-43	166	-23
4182842	-87	172	-22
4183170	-130	179	-34
4183498	-150	167	-38
4183826	-114	151	-49
4184154	-92	142	-53
4184482	-74	147	-69
4184810	-108	145	-51
4185138	-146	157	-65
4185466	-158	142	-71
4185794	-86	144	-77
4186122	-83	135	-89
4186450	-51	103	-81
4186778	-53	98	-92
4187106	-73	113	-82
4187434	-93	125	-90
4187762	-87	118	-89
4188090	-74	116	-98
4188418	-43	84	-102
4188746	-38	96	-112
4189074	-79	100	-98
4189402	-81	111	-72
4189730	-91	128	-79
4190058	-73	106	-82
4190386	-24	98	-97
4190714	-4	105	-90
4191042	-12	107	-83
4191370	-27	111	-74
4191698	-29	102	-62
4192026	2	101	-76
4192354	16	101	-81
4192682	23	88	-74
4193010	-24	112	-84
4193338	-70	124	-77
4193666	-98	120	-72
4193994	-95	123	-69
4194322	-49	107	-62
4194650	-29	96	-73
4194978	-41	90	-66
4195306	-64	101	-80
4195634	-116	119	-72
4195962	-161	129	-73
4196290	-164	128	-69
4196618	-134	113	-59
4196946	-73	96	-73
4197274	-26	93	-80
4197602	-29	83	-73
4197930	-106	99	-80
4198258	-136	110	-85
4198586	-160	114	-75
4198914	-127	116	-77
4199242	-111	118	-62
4199570	-76	99	-61
4199898	-86	109	-76
4200226	-111	103	-76
4200554	-151	107	-66
4200882	-160	105	-67
4201210	-155	100	-65
4201538	-107	98	-80
4201866	-116	93	-75
4202194	-122	108	-62
4202522	-126	102	-62
4202850	-96	89	-49
4203178	-70	76	-57
4203506	-34	63	-49
4203834	-37	79	-69
4204162	-74	87	-60
4204490	-61	92	-50
4204818	-17	86	-54
4205146	41	66	-59
4205474	147	62	-63
4205802	175	63	-73
4206130	151	71	-76
4206458	75	96	-74
4206786	16	117	-86
4207114	25	97	-95
4207442	80	104	-111
4207770	139	85	-103
4208098	176	60	-101
4208426	245	31	-110
4208754	351	-11	-97
4209082	491	-59	-99
4209410	599	-89	-114
4209738	680	-104	-100
4210066	621	-79	-91
4210394	406	12	-55
4210722	-31	109	-4
4211050	-187	156	-4
4211378	-332	188	-16
4211706	-494	239	-6
4212034	-656	277	4
4212362	-778	315	-10
4212690	-858	312	-22
4213018	-912	355	-36
4213346	-963	383	-55
4213674	-986	436	-38
4214002	-1029	497	-55
4214330	-905	412	-54
4214658	-1114	487	-74
4214986	-1071	530	-61
4215314	-1008	445	-88
4215642	-875	418	-147
4215970	-624	358	-190
4216298	-494	311	-181
4216626	-470	285	-177
4216954	-491	245	-197
4217282	-400	199	-206
4217610	-278	165	-229
4217938	-202	147	-247
4218266	-103	123	-226
4218594	-30	79	-236
4218922	40	63	-216
4219250	114	60	-218
4219578	51	80	-233
4219906	37	59	-236
4220234	54	35	-233
4220562	136	-12	-229
4220890	193	-40	-222
4221218	309	-67	-212
4221546	341	-71	-222
4221874	256	-61	-212
4222202	73	-13	-177
4222530	-111	15	-183
4222858	-212	59	-199
4223186	-254	75	-171
4223514	-276	85	-174
4223842	-286	70	-171
4224170	-300	76	-168
4224498	-282	62	-158
4224826	-228	76	-170
4225154	-154	73	-166
4225482	-72	90	-171
4225810	-9	116	-165
4226138	11	135	-160
4226466	17	118	-153
4226794	-4	127	-150
4227122	1	127	-140
4227450	-40	137	-137
4227778	-107	139	-140
4228106	-215	166	-138
4228434	-263	176	-130
4228762	-265	183	-109
4229090	-214	160	-96
4229418	-158	131	-107
4229746	-144	110	-106
4230074	-144	114	-107
4230402	-133	131	-97
4230730	-106	143	-110
4231058	-84	144	-95
4231386	-17	117	-105
4231714	47	104	-84
4232042	34	98	-90
4232370	4	107	-89
4232698	-71	122	-85
4233026	-136	162	-69
4233354	-195	153	-56
4233682	-231	153	-56
4234010	-213	153	-49
4234338	-195	177	-48
4234666	-203	179	-27
4234994	-211	180	-12
4235322	-242	189	-8
4235650	-269	173	-23
4235978	-273	178	-17
4236306	-249	168	-25
4236634	-203	158	-26
4236962	-172	147	-35
4237290	-158	164	-41
4237618	-99	164	-39
4237946	-13	158	-19
4238274	82	158	-21
4238602	147	144	-26
4238930	170	143	1
4239258	192	135	18
4239586	208	132	24
4239914	257	129	35
4240242	297	116	55
4240570	323	120	58
4240898	367	110	63
4241226	388	96	48
4241554	377	101	42
4241882	349	105	47
4242210	301	116	59
4242538	281	118	58
4242866	287	124	46
4243194	303	124	34
4243522	319	113	31
4243850	285	129	47
4244178	239	136	54
4244506	193	128	25
4244834	159	137	19
4245162	123	157	2
4245490	128	156	9
4245818	241	192	-17
4246146	340	271	-32
4246474	488	304	-29
4246802	533	475	-33
4247130	640	395	17
4247458	692	208	51
4247786	719	88	81
4248114	712	33	34
4248442	710	11	-6
4248770	474	95	-11
4249098	63	185	-19
4249426	-398	259	-18
4249754	-782	310	-19
