Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
3464767	-4504	-2707	-4239
3465095	-4523	-2694	-4354
3465423	-4451	-2672	-4366
3465751	-4583	-2708	-4388
3466079	-4677	-2600	-4481
3466407	-4550	-2321	-4536
3466735	-4796	-2168	-4670
3467063	-4951	-2122	-4724
3467391	-5129	-2044	-4700
3467719	-5377	-1981	-4618
3468047	-5559	-1907	-4628
3468375	-5552	-1804	-4609
3468703	-5567	-1867	-4724
3469031	-5458	-1924	-4701
3469359	-5335	-1978	-4769
3469687	-5056	-1939	-4898
3470015	-4699	-1972	-5170
3470343	-4622	-2216	-5374
3470671	-4596	-2569	-5501
3470999	-4588	-2789	-5489
3471327	-4616	-2711	-5414
3471655	-4868	-2618	-5351
3471983	-5342	-2734	-5256
3472311	-5536	-3022	-5117
3472639	-5286	-3514	-5096
3472967	-5520	-4039	-4840
3473295	-6251	-3977	-4392
3473623	-6619	-3231	-3984
3473951	-6689	-2255	-3660
3474279	-6925	-2003	-3380
3474607	-6939	-2504	-3201
3474935	-6744	-3106	-3177
3475263	-6759	-3480	-3036
3475591	-6521	-3877	-2416
3475919	-6594	-3901	-1861
3476247	-7103	-3223	-1484
3476575	-7400	-2462	-1218
3476903	-7247	-2008	-1134
3477231	-7078	-2025	-1109
3477559	-6890	-2082	-1051
3477887	-6447	-1983	-905
3478215	-6447	-1874	-701
3478543	-6569	-1812	-488
3478871	-6588	-1794	-398
3479199	-6603	-1835	-376
3479527	-6858	-1859	-296
3479855	-6934	-1768	-248
3480183	-6863	-1543	-313
3480511	-6736	-1278	-491
3480839	-6690	-1148	-548
3481167	-6476	-1124	-618
3481495	-6131	-1013	-697
3481823	-5897	-973	-607
3482151	-5656	-866	-602
3482479	-5423	-823	-580
3482807	-5296	-961	-590
3483135	-5237	-1086	-585
3483463	-5177	-1090	-597
3483791	-5153	-983	-575
3484119	-5183	-874	-511
3484447	-5224	-777	-432
3484775	-5105	-736	-373
3485103	-5013	-645	-348
3485431	-5105	-716	-237
3485759	-4823	-658	-152
3486087	-4595	-545	-101
3486415	-4388	-522	45
3486743	-4232	-434	41
3487071	-4066	-443	57
3487399	-3936	-463	151
