Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
12114843	-55	197	-31
12115171	-47	192	-32
12115499	-64	196	-39
12115827	-49	184	-27
12116155	-23	173	-28
12116483	-25	175	-32
12116811	-21	179	-46
12117139	-11	160	-40
12117467	-19	165	-41
12117795	-48	153	-40
12118123	-36	146	-37
12118451	-45	148	-37
12118779	-46	141	-43
12119107	-50	151	-49
12119435	-66	164	-49
12119763	-59	151	-44
12120091	-55	146	-49
12120419	-39	158	-52
12120747	-25	152	-36
12121075	-17	160	-50
12121403	-30	153	-37
12121731	-18	141	-49
12122059	-33	159	-41
12122387	-46	149	-44
12122715	-47	144	-50
12123043	-56	142	-44
12123371	-53	161	-44
12123699	-47	148	-38
12124027	-55	150	-45
12124355	-34	149	-46
12124683	-28	148	-47
12125011	-27	154	-47
12125339	-36	140	-48
12125667	-44	164	-47
12125995	-53	157	-43
12126323	-52	149	-49
12126651	-48	150	-40
12126979	-36	149	-50
12127307	-35	148	-44
12127635	-45	139	-48
12127963	-47	149	-41
12128291	-45	152	-48
12128619	-41	146	-49
12128947	-46	147	-52
12129275	-40	144	-40
12129603	-54	151	-51
12129931	-87	162	-47
12130259	-69	147	-43
12130587	-70	137	-36
12130915	-79	160	-37
12131243	-59	146	-37
12131571	-38	152	-36
12131899	-44	137	-37
12132227	-42	145	-35
12132555	-29	147	-32
12132883	-33	151	-24
12133211	-28	151	-35
12133539	-52	138	-19
12133867	-35	160	-27
12134195	-28	168	-18
12134523	-24	152	-13
12134851	-12	154	-13
12135179	-17	147	-21
12135507	-18	153	-15
12135835	-7	151	-22
12136163	-26	155	-15
12136491	-10	155	-19
12136819	-12	149	-22
12137147	-14	156	-25
12137475	-20	148	-21
12137803	-32	145	-23
12138131	-22	154	-20
12138459	-9	150	-14
12138787	-13	149	-15
12139115	-20	150	-18
12139443	-28	153	-17
12139771	-14	142	-24
12140099	-13	153	-14
12140427	-22	154	-14
12140755	-8	136	-20
12141083	-29	154	-19
12141411	-42	162	-19
12141739	-75	169	-32
12142067	-65	153	-28
12142395	-63	161	-16
12142723	-57	137	-29
12143051	-51	150	-15
12143379	-48	147	-16
12143707	-47	151	-17
12144035	-56	153	-18
12144363	-43	162	-23
12144691	-50	166	-17
12145019	-34	158	-20
12145347	-38	160	-13
12145675	-25	147	-3
12146003	-32	159	-15
12146331	-18	160	-16
12146659	-12	176	-3
12146987	-16	137	-17
12147315	-17	152	-15
12147643	-21	136	-27
12147971	-30	153	-13
12148299	-27	152	-6
12148627	-25	160	-21
12148955	-33	162	-11
12149283	-54	155	-23
12149611	-52	160	-11
12149939	-39	147	2
12150267	-11	144	-16
12150595	-17	145	-8
12150923	-36	145	-8
12151251	-30	139	-22
12151579	-50	144	-18
12151907	-40	132	-14
12152235	-52	142	-28
12152563	-39	134	-13
12152891	-52	134	-17
12153219	-55	157	-16
12153547	-60	147	-25
12153875	-57	152	-13
12154203	-41	151	-21
12154531	-55	160	-15
12154859	-76	148	-19
12155187	-80	148	-8
12155515	-80	165	-14
12155843	-55	163	-9
12156171	-65	178	-12
12156499	-60	149	-12
12156827	-66	154	-7
12157155	-41	165	-2
12157483	-34	164	-3
12157811	-59	154	-6
12158139	-52	168	-15
12158467	-67	166	0
12158795	-74	179	-3
12159123	-71	173	-8
12159451	-69	160	-5
12159779	-68	166	1
12160107	-56	161	4
12160435	-64	162	0
12160763	-64	180	9
12161091	-68	166	-2
12161419	-91	186	4
12161747	-98	190	7
12162075	-80	177	2
12162403	-75	173	1
